Outlet_ID,legacy_education_1km,legacy_education_3km,decay_education,legacy_health_1km,legacy_health_3km,decay_health,legacy_transport_1km,legacy_transport_3km,decay_transport,legacy_market_1km,legacy_market_3km,decay_market,legacy_tourism_1km,legacy_tourism_3km,decay_tourism,legacy_food_1km,legacy_food_3km,decay_food,legacy_worship_1km,legacy_worship_3km,decay_worship,competitors_1km,decay_total
OUT_11979,1,7,0.7159,0,1,0.0049,0,7,0.0271,0,0,0.0005,0,1,0.012,2,8,0.225,1,12,1.1044,10,2.0898
OUT_11980,1,6,0.9116,0,1,0.0275,1,1,0.1159,0,0,0.0021,0,0,0.0,1,1,0.1074,1,6,0.7409,2,1.9054
OUT_11981,0,2,0.4163,0,1,0.0121,0,2,0.0014,0,1,0.005,0,0,0.0,0,3,0.0024,0,4,0.1519,3,0.5891
OUT_11982,0,6,0.2422,0,0,0.0039,0,3,0.0044,0,1,0.0258,0,0,0.0001,0,1,0.0094,2,10,1.0416,6,1.3275
OUT_11983,0,8,0.2694,1,2,0.5226,0,3,0.0054,0,0,0.0012,0,0,0.0,0,1,0.0133,3,15,1.8409,7,2.6528
OUT_11984,0,3,0.1171,0,1,0.0197,1,2,0.1754,1,1,0.342,0,0,0.0015,0,4,0.0266,0,10,0.7285,4,1.4109
OUT_11985,0,4,0.2767,0,0,0.0007,0,6,0.0126,0,0,0.0044,0,1,0.0087,0,5,0.0119,2,19,1.7132,6,2.0282
OUT_11986,3,5,1.4357,1,6,0.3694,1,5,0.0851,0,0,0.0001,0,0,0.0004,0,6,0.0086,2,12,1.6235,2,3.5228
OUT_11987,0,6,0.4813,0,2,0.007,2,5,0.5067,0,1,0.0162,0,1,0.0253,0,2,0.0329,0,13,0.9004,4,1.97
OUT_11988,1,3,0.5019,0,2,0.0206,0,2,0.0344,0,0,0.0,0,0,0.0019,0,1,0.0002,3,16,2.3206,0,2.8796
OUT_11989,0,6,0.3994,0,1,0.0115,1,4,0.085,0,2,0.1337,0,0,0.003,0,1,0.0004,1,10,0.937,5,1.5699
OUT_11990,1,6,0.6932,0,1,0.0096,0,1,0.0043,0,2,0.0534,0,1,0.0036,0,1,0.0001,0,14,0.6334,2,1.3976
OUT_11991,0,2,0.0692,1,2,0.1439,0,4,0.0422,0,1,0.0531,0,0,0.0001,0,3,0.0522,4,6,1.9205,6,2.2811
OUT_11992,0,5,0.3823,0,1,0.0369,0,5,0.0206,0,0,0.0028,0,0,0.0001,0,1,0.0008,2,8,1.1761,4,1.6196
OUT_11993,0,3,0.251,1,2,0.2947,0,4,0.0545,0,0,0.0002,0,1,0.0212,0,1,0.0018,2,9,1.7304,5,2.3538
OUT_11994,0,4,0.2851,1,2,0.7582,0,3,0.0217,0,2,0.0165,0,0,0.0,0,2,0.0012,1,10,1.0533,3,2.1361
OUT_11995,1,6,0.6514,0,0,0.0006,0,5,0.0091,0,1,0.0166,0,0,0.0,0,3,0.0121,3,9,1.2702,2,1.9599
OUT_11996,0,3,0.1727,1,2,0.4881,1,5,0.1458,0,1,0.0118,0,0,0.0,0,3,0.0152,1,17,1.0599,3,1.8935
OUT_11997,1,5,0.456,0,4,0.1166,1,6,0.1399,1,2,0.3748,0,1,0.0096,0,2,0.001,0,14,0.8596,2,1.9574
OUT_11998,0,3,0.2161,0,2,0.0793,0,4,0.0091,0,1,0.006,2,2,0.4326,0,2,0.0006,4,17,2.1322,3,2.8759
OUT_11999,0,6,0.3741,0,0,0.0005,2,5,0.1601,0,2,0.0301,1,1,0.4346,1,3,0.3467,1,8,1.1327,5,2.4787
OUT_12000,0,6,0.2803,0,2,0.0163,0,4,0.0276,0,2,0.0595,0,1,0.0097,0,0,0.0,3,15,1.4978,8,1.8913
OUT_12001,0,6,0.2611,0,0,0.0007,1,4,0.141,0,1,0.0562,0,1,0.0388,1,2,0.8028,0,9,0.353,7,1.6536
OUT_12002,0,9,0.3372,0,2,0.1358,0,3,0.0154,0,3,0.0724,1,2,0.1679,1,5,0.1964,0,12,1.133,4,2.0582
OUT_12003,2,6,0.8977,0,1,0.0234,1,8,0.1821,0,3,0.0432,0,1,0.0123,0,5,0.0877,1,12,0.7461,4,1.9925
OUT_12004,0,5,0.3069,0,0,0.0025,0,4,0.0219,0,2,0.0261,0,0,0.0006,1,2,0.0601,0,7,0.4081,1,0.8262
OUT_12005,1,8,0.9162,0,1,0.0043,0,6,0.0038,0,1,0.0061,0,0,0.0004,1,5,0.0931,0,6,0.711,4,1.7349
OUT_12006,0,4,0.2529,0,0,0.0008,0,8,0.0244,0,1,0.0073,0,1,0.0231,0,4,0.0053,1,18,1.3421,8,1.6558
OUT_12007,0,6,0.3894,0,2,0.0145,0,8,0.0488,0,0,0.0009,0,1,0.0037,0,2,0.0024,1,9,0.7636,4,1.2234
OUT_12008,1,9,0.7387,0,1,0.0068,1,8,0.3964,0,2,0.1187,0,0,0.0,0,0,0.0002,2,14,1.8923,2,3.1532
OUT_12009,0,5,0.2055,0,0,0.0032,0,6,0.0281,0,1,0.0055,0,0,0.0001,2,9,0.4275,3,14,2.0111,2,2.681
OUT_12010,0,4,0.2346,0,1,0.0126,1,3,0.1845,0,1,0.0178,0,2,0.0413,1,2,0.2774,0,8,0.5485,6,1.3166
OUT_12011,0,3,0.1979,0,2,0.0336,1,5,0.0683,0,0,0.0002,0,1,0.0325,0,0,0.0001,1,12,1.0043,5,1.337
OUT_12012,0,2,0.0935,0,2,0.0112,1,4,0.0596,0,0,0.0006,1,1,0.2977,0,3,0.0009,1,10,0.9659,8,1.4294
OUT_12013,0,10,0.6097,0,1,0.0276,0,4,0.0054,0,1,0.0073,0,1,0.0182,0,2,0.0054,0,11,0.7774,5,1.4512
OUT_12015,2,5,0.9187,1,2,0.4355,1,3,0.0828,0,1,0.0081,0,1,0.0095,3,9,0.5239,1,11,0.6501,7,2.6287
OUT_12016,0,4,0.1686,0,1,0.007,2,8,0.2067,0,1,0.0228,0,1,0.102,0,2,0.0014,0,11,0.6109,6,1.1193
OUT_12017,1,11,0.7827,1,3,0.8963,0,5,0.0146,0,1,0.0315,0,0,0.0011,0,2,0.0101,2,14,1.8336,5,3.5698
OUT_12018,0,7,0.4326,0,1,0.0036,0,4,0.0124,0,1,0.0548,0,0,0.0001,1,7,0.1279,4,11,2.1622,4,2.7935
OUT_12019,1,4,0.6471,0,1,0.0073,1,3,0.1027,0,0,0.0013,0,0,0.0007,1,3,0.1673,1,11,0.6631,3,1.5895
OUT_12020,0,4,0.3764,0,2,0.0213,1,6,0.1407,0,0,0.0008,0,0,0.0001,0,5,0.0037,2,13,1.301,4,1.844
OUT_12021,0,10,0.692,0,1,0.0058,1,9,0.4819,1,4,0.2009,2,2,0.6059,0,2,0.0012,1,16,1.1453,4,3.1331
OUT_12022,0,2,0.1179,0,2,0.0146,1,7,0.5829,0,0,0.0021,0,0,0.0014,0,2,0.004,2,12,1.1513,8,1.8742
OUT_12023,0,7,0.2846,1,2,0.3818,0,4,0.0465,1,2,0.1473,0,0,0.001,0,0,0.0001,1,8,0.7478,3,1.609
OUT_12024,1,5,0.4805,0,0,0.0015,0,6,0.004,0,0,0.0027,0,1,0.0413,0,4,0.0022,0,8,0.5069,7,1.0392
OUT_12025,1,3,0.3715,0,3,0.0451,2,11,0.814,0,3,0.1111,0,1,0.0292,0,6,0.0598,1,16,1.7722,4,3.203
OUT_12026,2,7,1.221,0,3,0.0491,0,2,0.0147,0,0,0.001,0,0,0.0,0,0,0.0,3,12,1.7755,4,3.0614
OUT_12027,2,5,0.6964,0,1,0.0036,0,2,0.0428,0,0,0.0018,0,1,0.0095,0,2,0.0104,3,19,2.5004,9,3.2648
OUT_12028,1,8,0.9219,0,1,0.0054,2,7,0.1749,0,0,0.0006,0,0,0.0003,0,2,0.0191,0,10,0.5721,4,1.6942
OUT_12029,1,4,0.5599,0,0,0.0008,3,10,0.3237,0,3,0.177,0,0,0.0019,0,3,0.036,0,7,0.5041,3,1.6034
OUT_12030,1,4,0.5377,0,0,0.0009,2,4,0.6117,0,0,0.0038,0,1,0.0235,0,1,0.0016,1,7,0.6226,6,1.8018
OUT_12031,0,6,0.4226,1,4,0.2184,0,5,0.0312,0,0,0.0006,0,1,0.0083,0,4,0.0157,0,10,0.5401,9,1.2368
OUT_12032,1,9,0.931,0,2,0.0091,1,8,0.1866,0,0,0.0001,0,1,0.0118,0,8,0.0458,3,12,1.4977,3,2.6822
OUT_12033,0,4,0.2292,1,2,0.2462,1,4,0.0581,0,0,0.0033,0,0,0.0,0,1,0.0411,0,7,0.5974,4,1.1754
OUT_12034,1,6,0.6734,0,1,0.0125,0,4,0.0168,0,1,0.0117,0,0,0.0,0,3,0.0017,1,8,0.8543,4,1.5705
OUT_12035,0,4,0.1613,0,2,0.029,1,5,0.0763,0,1,0.0058,0,0,0.0,1,2,0.2805,3,11,1.5451,5,2.098
OUT_12036,0,7,0.3096,0,2,0.0126,1,6,0.2841,0,2,0.0368,0,1,0.0026,1,3,0.4897,1,3,0.477,6,1.6125
OUT_12037,1,6,0.6876,0,1,0.0055,0,3,0.0159,0,2,0.0718,0,1,0.0718,0,1,0.0009,1,13,1.3469,6,2.2005
OUT_12038,1,3,0.3622,0,0,0.0019,1,4,0.1814,0,0,0.0002,0,1,0.0073,0,2,0.0027,0,7,0.2775,5,0.8331
OUT_12039,0,3,0.221,0,1,0.0031,0,3,0.0159,0,0,0.0009,0,0,0.0023,0,2,0.0121,0,12,0.7341,4,0.9894
OUT_12040,0,4,0.1663,0,1,0.0042,0,2,0.0404,0,0,0.0001,0,1,0.0437,0,1,0.002,1,10,0.779,3,1.0357
OUT_12041,1,6,0.8378,0,6,0.1294,2,9,0.1172,0,1,0.0084,0,1,0.0236,0,3,0.0117,1,14,0.9455,3,2.0735
OUT_12042,2,6,0.9836,1,4,0.2952,0,9,0.0442,0,4,0.1158,0,2,0.0504,0,3,0.0452,2,10,1.2508,5,2.7852
OUT_12043,0,4,0.161,0,0,0.0012,1,5,0.3783,0,1,0.0173,0,2,0.0089,0,1,0.0003,0,8,0.5658,7,1.1329
OUT_12044,0,5,0.3762,0,0,0.0003,1,2,0.1204,1,2,0.2281,0,1,0.0085,0,1,0.0002,1,6,0.8686,4,1.6024
OUT_12045,0,10,0.3472,0,0,0.0002,0,2,0.0048,1,4,0.3461,0,0,0.0004,1,2,0.0623,1,12,1.107,6,1.868
OUT_12046,1,8,0.7315,0,0,0.0019,0,5,0.029,0,3,0.1373,0,0,0.0001,0,2,0.0024,0,11,0.8068,3,1.709
OUT_12047,0,6,0.2907,0,0,0.0023,1,5,0.1686,0,1,0.0179,0,1,0.0211,1,3,0.3561,2,14,1.663,5,2.5197
OUT_12048,0,4,0.1718,1,2,0.2387,0,3,0.0466,0,2,0.1093,0,0,0.0007,1,4,0.114,0,13,0.8397,5,1.5208
OUT_12049,0,6,0.1712,0,1,0.0062,0,8,0.1391,0,0,0.001,0,0,0.0002,2,8,0.8656,3,15,2.1423,5,3.3257
OUT_12050,0,2,0.1845,0,1,0.0031,0,1,0.0005,1,2,0.1485,0,1,0.0035,0,0,0.0,0,6,0.4921,5,0.8322
OUT_12051,1,7,0.4736,0,3,0.123,0,2,0.015,0,0,0.0025,0,0,0.0001,1,2,0.1491,1,8,0.9208,3,1.6841
OUT_12052,1,10,1.2727,0,2,0.0621,1,2,0.6108,0,2,0.0433,0,0,0.0,0,2,0.0021,1,12,0.872,5,2.8629
OUT_12053,1,2,0.8069,0,0,0.0019,1,4,0.1313,0,1,0.0135,1,1,0.3361,0,2,0.0481,0,6,0.2804,0,1.6182
OUT_12054,0,11,0.4801,1,1,0.1692,0,5,0.0381,0,1,0.0285,0,1,0.1002,0,2,0.0359,0,11,0.3873,4,1.2395
OUT_12055,1,12,1.0012,0,2,0.026,0,5,0.0349,0,2,0.023,0,1,0.0054,1,1,0.0654,4,12,2.3453,4,3.5012
OUT_12056,0,6,0.2243,0,2,0.0201,0,7,0.0326,0,1,0.019,0,2,0.0608,1,2,0.1443,3,16,1.7209,3,2.222
OUT_12057,1,9,0.9535,0,2,0.018,0,8,0.0797,0,0,0.0001,0,0,0.0009,0,2,0.0062,2,9,1.2666,1,2.3251
OUT_12058,0,7,0.3405,1,1,0.2775,0,2,0.0014,0,1,0.0875,0,1,0.0515,0,2,0.0141,2,10,1.2168,5,1.9895
OUT_12059,1,6,0.6564,1,3,0.3655,0,6,0.0565,0,3,0.1405,0,0,0.0007,0,2,0.0014,2,10,1.3055,5,2.5265
OUT_12060,1,6,0.669,0,0,0.0002,0,6,0.0912,1,2,0.468,0,1,0.0155,0,0,0.0001,0,17,0.8598,4,2.1037
OUT_12061,0,3,0.1324,0,0,0.0005,1,8,0.0949,0,0,0.0014,0,1,0.0126,0,2,0.0309,2,9,1.7581,2,2.0308
OUT_12062,2,8,0.8969,0,2,0.0949,2,5,0.4726,0,0,0.0001,0,0,0.0001,1,5,0.3656,0,11,0.7624,0,2.5925
OUT_12063,0,2,0.0777,0,1,0.0054,0,0,0.0001,0,1,0.0394,0,0,0.0015,0,1,0.0002,0,8,0.1748,5,0.299
OUT_12064,0,1,0.0799,0,1,0.0055,0,1,0.0279,1,1,0.7019,0,0,0.001,1,3,0.2042,0,12,0.8264,6,1.8466
OUT_12065,0,4,0.1336,0,1,0.0079,0,3,0.0163,0,1,0.0072,0,0,0.0001,0,0,0.0,3,12,1.539,8,1.7041
OUT_12066,2,4,1.0049,0,1,0.0078,0,5,0.062,0,2,0.0366,0,0,0.0003,0,3,0.0404,0,10,0.5761,6,1.7281
OUT_12067,0,5,0.278,0,2,0.0093,1,4,0.5216,0,1,0.0034,0,1,0.0368,1,7,0.601,1,17,1.4796,8,2.9297
OUT_12068,1,6,0.8655,1,4,0.6285,0,3,0.0045,0,1,0.006,0,0,0.0025,0,3,0.0136,0,7,0.5177,8,2.0383
OUT_12069,1,2,0.2671,0,1,0.0158,0,4,0.0304,0,2,0.0647,0,2,0.0164,0,3,0.0011,1,8,0.8355,8,1.231
OUT_12070,1,4,0.5575,0,1,0.0079,0,5,0.0053,0,1,0.0118,0,0,0.0001,0,2,0.0038,1,15,1.5852,5,2.1716
OUT_12071,0,5,0.5004,0,0,0.0001,0,3,0.0248,1,2,0.1578,0,0,0.0009,1,5,0.0709,0,8,0.5416,6,1.2964
OUT_12072,0,7,0.4596,0,0,0.0,0,4,0.0132,0,3,0.0107,0,0,0.0012,1,3,0.2516,0,5,0.4241,3,1.1605
OUT_12073,0,5,0.1883,0,0,0.0011,0,2,0.0236,0,0,0.0028,0,0,0.0021,0,2,0.0252,1,6,0.5783,6,0.8214
OUT_12074,0,3,0.1595,0,1,0.0549,0,3,0.0084,0,0,0.0017,0,0,0.0,1,3,0.1636,2,9,0.7249,2,1.113
OUT_12075,1,5,0.6582,0,0,0.0003,1,4,0.1394,0,2,0.0424,0,0,0.0,0,2,0.0068,0,5,0.2265,4,1.0737
OUT_12076,0,4,0.1664,0,2,0.066,0,4,0.0057,0,2,0.0447,1,1,0.298,1,2,0.0817,1,15,1.5857,4,2.2482
OUT_12077,0,4,0.2806,0,0,0.0008,0,8,0.0179,0,1,0.0074,0,1,0.0216,0,4,0.0065,1,18,1.2838,7,1.6187
OUT_12078,0,2,0.1714,0,0,0.001,0,2,0.0049,0,2,0.0675,0,0,0.002,0,1,0.0003,0,7,0.5285,6,0.7756
OUT_12079,1,5,0.8814,0,0,0.0016,0,3,0.0548,1,2,0.1663,0,0,0.0035,0,3,0.0055,0,15,0.8157,4,1.9288
OUT_12080,0,10,0.2922,0,1,0.007,2,4,0.3476,0,3,0.097,0,1,0.0032,2,4,0.4012,4,19,2.2699,6,3.418
OUT_12081,0,9,0.3855,0,1,0.0335,0,2,0.0186,0,3,0.1577,1,3,0.2618,1,2,0.1201,1,8,0.9924,5,1.9696
OUT_12082,1,9,0.6985,0,1,0.0223,0,6,0.0182,0,4,0.0798,0,0,0.0003,0,3,0.0053,1,8,0.8197,4,1.6441
OUT_12083,1,8,0.8235,0,2,0.0223,2,7,0.4698,0,0,0.0029,0,1,0.0235,1,5,0.1968,2,15,1.1691,3,2.7078
OUT_12084,0,7,0.4518,0,9,0.1676,2,7,1.0306,0,2,0.0103,0,0,0.0037,0,4,0.072,0,9,0.3197,5,2.0556
OUT_12085,0,7,0.3419,0,1,0.0052,0,3,0.0502,0,1,0.0378,0,0,0.0001,0,3,0.0507,1,9,0.9627,5,1.4485
OUT_12086,0,0,0.0194,0,1,0.0043,0,2,0.0008,0,2,0.0206,0,0,0.0008,0,1,0.0029,1,6,0.7407,1,0.7896
OUT_12087,0,3,0.2568,0,1,0.0033,0,12,0.0476,0,1,0.0894,0,0,0.0006,0,0,0.0,1,10,1.1902,3,1.5879
OUT_12088,0,4,0.4169,0,0,0.0036,0,5,0.0062,0,1,0.0045,0,2,0.0111,0,0,0.0,1,6,0.5308,10,0.9732
OUT_12089,2,10,0.9845,0,2,0.0384,0,6,0.0304,0,2,0.051,0,1,0.0097,0,4,0.013,3,20,1.8376,6,2.9646
OUT_12090,1,3,0.3121,0,1,0.0159,0,5,0.0345,1,2,0.266,0,1,0.0062,0,1,0.0021,0,10,0.4073,5,1.0441
OUT_12091,0,5,0.2181,0,2,0.0596,0,6,0.0311,0,0,0.0018,0,0,0.0,1,2,0.3072,3,10,2.7016,5,3.3193
OUT_12092,0,3,0.3279,1,1,0.1697,2,5,0.3398,0,0,0.0001,0,0,0.0027,0,2,0.0092,2,8,1.7309,8,2.5803
OUT_12093,2,4,0.8821,0,1,0.0046,0,4,0.037,0,1,0.0522,0,0,0.0002,1,2,0.0764,1,10,0.9348,1,1.9874
OUT_12094,0,8,0.3429,0,0,0.0011,0,5,0.018,0,2,0.0165,0,1,0.0068,0,5,0.0978,2,12,1.3322,5,1.8152
OUT_12095,0,5,0.2622,0,0,0.0009,0,1,0.0016,0,3,0.02,0,0,0.0004,0,0,0.0001,0,4,0.3207,5,0.6059
OUT_12096,1,6,0.8429,0,0,0.0003,0,4,0.0107,0,4,0.1983,0,0,0.0011,1,4,0.2278,1,7,0.7387,6,2.0197
OUT_12097,0,5,0.3246,0,0,0.0012,0,3,0.0061,0,2,0.0423,0,0,0.0017,1,2,0.1231,2,12,1.5983,6,2.0972
OUT_12098,0,4,0.1438,2,4,0.5113,0,4,0.0075,1,2,0.1495,0,1,0.0065,0,1,0.0258,1,12,1.1598,6,2.0042
OUT_12099,0,5,0.3512,0,2,0.0081,0,4,0.0344,1,3,0.2864,0,0,0.0024,0,0,0.0001,0,11,0.9845,4,1.6672
OUT_12100,1,5,0.6018,0,2,0.0084,2,4,0.1936,0,1,0.0041,0,1,0.0514,1,6,0.1828,2,13,1.4565,6,2.4987
OUT_12101,1,9,0.9364,0,2,0.02,0,3,0.0035,0,2,0.1275,0,1,0.0838,0,3,0.0233,2,14,1.1949,4,2.3895
OUT_12102,0,7,0.4104,0,0,0.0019,0,2,0.0638,0,0,0.0015,0,0,0.0,1,5,0.1229,1,11,0.7435,2,1.344
OUT_12103,0,4,0.1968,0,2,0.044,2,4,0.1651,0,1,0.0092,0,0,0.0002,0,2,0.0157,0,17,0.7957,2,1.2267
OUT_12104,0,5,0.3745,0,1,0.0139,1,5,0.0889,0,1,0.0147,0,1,0.0113,2,6,0.2997,5,22,2.877,4,3.6801
OUT_12105,0,7,0.3986,0,1,0.0071,0,6,0.0496,0,2,0.074,0,0,0.0024,0,2,0.0339,0,12,0.6793,5,1.2449
OUT_12106,1,5,0.519,1,1,0.2802,1,5,0.3693,1,2,0.2679,0,1,0.0111,0,6,0.0136,0,6,0.315,2,1.7761
OUT_12107,0,9,0.486,0,3,0.0496,1,10,0.0957,0,1,0.0271,0,1,0.01,0,1,0.0015,1,14,1.5741,7,2.244
OUT_12108,1,5,0.5443,0,1,0.0049,0,3,0.0259,0,2,0.0672,0,0,0.0002,0,3,0.008,1,12,1.2908,5,1.9413
OUT_12109,1,6,1.0054,0,4,0.1606,0,3,0.0268,0,2,0.0286,0,1,0.0046,1,7,0.1461,0,17,0.7628,2,2.1349
OUT_12110,0,3,0.2014,0,1,0.0152,1,4,0.2771,0,2,0.0205,0,2,0.0121,0,1,0.0339,0,8,0.509,6,1.0691
OUT_12111,0,7,0.3154,0,0,0.0015,0,5,0.012,1,1,0.4252,0,1,0.004,0,2,0.0354,1,10,0.6808,7,1.4743
OUT_12112,1,5,1.1817,0,2,0.0261,1,6,0.0879,0,1,0.0444,0,0,0.0018,0,3,0.009,1,12,0.854,7,2.2049
OUT_12113,1,7,0.5761,0,0,0.0002,0,6,0.0127,0,3,0.0494,0,0,0.0004,0,2,0.04,0,7,0.4129,6,1.0917
OUT_12114,0,3,0.094,0,0,0.0005,0,2,0.009,1,1,0.2251,0,0,0.0,1,3,0.1266,0,3,0.1161,3,0.5713
OUT_12115,4,7,1.3224,0,4,0.0332,1,9,0.5426,0,2,0.0393,0,0,0.0005,0,1,0.0014,1,13,1.2216,4,3.161
OUT_12116,0,1,0.0334,1,4,0.1541,0,2,0.0022,0,0,0.0006,0,1,0.0086,0,3,0.0469,0,12,0.5397,2,0.7855
OUT_12117,0,2,0.0832,0,0,0.0002,0,2,0.0121,0,1,0.0193,0,0,0.0,0,4,0.0083,0,3,0.0993,8,0.2224
OUT_12118,1,5,0.4653,1,1,0.3175,2,4,1.3822,0,0,0.0018,0,0,0.0,0,3,0.003,1,9,0.9666,6,3.1363
OUT_12119,2,7,0.8129,0,2,0.0321,1,4,0.0653,0,1,0.0066,0,1,0.0025,1,4,0.3225,0,9,0.5205,3,1.7625
OUT_12120,1,9,0.6843,0,6,0.0485,0,6,0.0646,0,1,0.0134,0,2,0.0213,0,3,0.0148,4,13,2.2613,4,3.1082
OUT_12121,0,1,0.1489,0,0,0.0027,0,5,0.083,0,0,0.0005,1,1,0.249,0,3,0.0045,1,11,1.0647,4,1.5532
OUT_12122,0,3,0.2774,0,0,0.0006,1,5,0.0984,0,3,0.1264,0,3,0.0356,0,3,0.0274,2,12,1.1818,8,1.7476
OUT_12123,0,3,0.1417,0,1,0.0124,0,2,0.0079,0,0,0.0003,0,0,0.0017,0,2,0.0103,1,11,0.882,5,1.0563
OUT_12124,1,9,0.6099,0,0,0.0003,0,1,0.0004,0,0,0.0003,0,0,0.0003,0,2,0.0057,0,12,0.7232,6,1.3399
OUT_12125,0,6,0.1917,0,5,0.0851,0,5,0.0231,0,1,0.0412,0,2,0.0456,1,4,0.1909,5,14,2.8416,5,3.4191
OUT_12126,1,4,0.477,0,1,0.0219,0,1,0.0151,0,0,0.0004,1,2,0.205,2,4,0.1836,2,12,1.9179,2,2.8209
OUT_12127,0,5,0.4135,0,1,0.0155,1,2,0.0869,0,1,0.0062,0,0,0.0003,0,1,0.0004,0,15,0.924,2,1.4467
OUT_12128,0,4,0.1299,0,4,0.19,0,4,0.0027,0,1,0.0046,0,2,0.0679,0,4,0.0041,1,14,0.9825,4,1.3818
OUT_12129,3,7,1.2378,0,0,0.0012,0,5,0.003,1,2,0.3289,0,1,0.0056,0,1,0.0006,2,5,1.4672,7,3.0443
OUT_12130,0,4,0.3564,0,0,0.0002,1,6,0.08,0,0,0.0032,1,3,0.738,1,4,0.1668,3,17,1.6943,4,3.0389
OUT_12131,0,4,0.5032,0,1,0.0265,1,4,0.0944,0,2,0.0113,0,0,0.0002,0,3,0.0017,1,12,1.0057,6,1.6431
OUT_12132,1,5,0.756,1,1,0.4365,0,4,0.0369,1,2,0.4152,0,1,0.003,1,6,0.0651,1,4,0.5905,3,2.3033
OUT_12133,1,5,0.648,0,0,0.0005,0,4,0.0067,1,3,0.7797,0,0,0.0006,1,7,0.0858,0,7,0.2913,8,1.8126
OUT_12134,1,6,0.508,0,0,0.0002,0,9,0.058,1,2,0.4038,0,0,0.0015,0,1,0.0003,1,8,0.6489,8,1.6206
OUT_12135,0,5,0.1771,0,0,0.0014,2,5,0.366,0,1,0.015,0,2,0.0101,0,0,0.0001,1,8,0.8349,5,1.4045
OUT_12136,2,12,1.1098,1,2,0.2021,1,7,0.2174,1,5,0.4598,0,1,0.008,1,2,0.0785,3,19,2.4255,4,4.501
OUT_12137,2,6,0.7689,0,1,0.0055,0,4,0.0024,0,0,0.002,0,1,0.003,0,0,0.0,1,13,0.9715,6,1.7534
OUT_12138,0,4,0.2074,0,1,0.037,2,4,0.4626,0,1,0.1326,0,0,0.0,1,2,0.168,0,10,0.9753,9,1.9829
OUT_12139,1,6,0.5744,0,1,0.0265,0,8,0.0146,0,1,0.003,0,0,0.0033,0,2,0.0016,1,11,1.0225,5,1.6459
OUT_12140,0,3,0.2865,0,1,0.0188,2,4,0.1769,0,1,0.0636,0,0,0.0,1,3,0.1537,0,10,0.39,6,1.0896
OUT_12141,0,5,0.5002,0,1,0.0087,0,7,0.0479,0,2,0.0308,0,2,0.0187,0,3,0.0245,1,12,0.9829,4,1.6136
OUT_12142,0,10,0.6235,0,1,0.0053,0,4,0.0118,1,2,0.2142,0,1,0.0188,1,2,0.0645,0,17,0.6883,2,1.6264
OUT_12143,0,4,0.1802,0,2,0.0397,0,6,0.0128,0,0,0.0001,0,0,0.0018,0,3,0.0057,0,9,0.5134,6,0.7535
OUT_12144,1,3,0.8333,0,2,0.0188,0,0,0.0002,0,0,0.0005,0,0,0.0008,0,2,0.0382,3,13,1.5118,4,2.4034
OUT_12145,1,7,0.5507,0,3,0.1366,1,4,0.3794,0,0,0.0002,0,1,0.0176,0,1,0.0022,0,13,0.6351,10,1.7219
OUT_12146,1,3,0.5756,0,2,0.0421,1,7,0.1232,0,2,0.0143,0,1,0.009,0,1,0.0007,0,13,0.8488,4,1.6137
OUT_12147,0,6,0.4344,0,0,0.0018,0,3,0.0226,0,0,0.0017,0,1,0.005,0,2,0.0288,2,19,1.7562,10,2.2505
OUT_12148,1,7,0.7471,0,0,0.0003,1,6,0.1909,0,1,0.0242,0,1,0.0407,0,8,0.0393,1,9,1.0691,3,2.1116
OUT_12149,0,4,0.1152,0,3,0.0271,0,3,0.0033,0,0,0.0001,1,1,0.6836,0,1,0.0185,1,8,0.853,3,1.7007
OUT_12150,0,8,0.2448,0,2,0.117,0,3,0.0074,0,3,0.0537,1,2,0.1888,1,4,0.3486,1,16,0.9628,3,1.923
OUT_12151,0,7,0.6417,0,1,0.0031,0,2,0.002,0,2,0.0499,0,1,0.0037,1,7,0.0984,0,8,0.6034,3,1.4023
OUT_12152,0,6,0.5223,0,1,0.0178,1,6,0.0953,0,1,0.0128,0,1,0.029,1,5,0.2417,1,11,1.1819,5,2.1008
OUT_12153,4,10,1.4899,0,5,0.076,3,9,0.4351,0,2,0.0339,0,0,0.0012,0,1,0.0004,4,10,2.1734,3,4.2099
OUT_12154,0,4,0.137,0,0,0.0001,0,3,0.0481,0,2,0.0447,0,1,0.0224,0,1,0.0004,1,11,0.7355,3,0.9883
OUT_12155,1,5,0.6812,0,1,0.0068,0,3,0.0251,0,2,0.1838,0,1,0.0303,1,2,0.0546,0,4,0.3642,5,1.346
OUT_12156,0,5,0.2418,0,0,0.0002,1,5,0.1085,0,1,0.0149,0,1,0.0152,0,3,0.0015,1,7,0.8315,3,1.2135
OUT_12157,0,5,0.2997,0,0,0.0002,1,3,0.5744,0,2,0.0299,0,0,0.0,0,3,0.0433,1,9,0.7005,7,1.6479
OUT_12158,1,4,0.3275,0,0,0.0022,0,3,0.0016,0,1,0.0331,0,0,0.0021,1,2,0.0676,0,6,0.2184,4,0.6525
OUT_12159,1,5,0.6443,0,1,0.0268,0,5,0.0269,0,0,0.0012,0,0,0.0002,0,1,0.0003,1,14,1.1824,2,1.8821
OUT_12160,0,6,0.4057,0,1,0.0087,0,2,0.0155,0,0,0.0008,0,1,0.0248,1,2,0.1525,2,17,1.6358,6,2.2436
