Outlet_ID,coord_status,outlet_size,size_score,outlet_type,cooler_count,is_grocery,is_hotel,is_pharmacy,is_kiosk,is_eatery,is_bakery,is_smmt,seasonality_jan2026_label,seasonality_jan2026_score,avg_jan_holidays,count_education_1km,count_education_3km,nearest_education_m,count_health_1km,count_health_3km,nearest_health_m,count_transport_1km,count_transport_3km,nearest_transport_m,count_market_1km,count_market_3km,nearest_market_m,count_tourism_1km,count_tourism_3km,nearest_tourism_m,count_food_1km,count_food_3km,nearest_food_m,count_worship_1km,count_worship_3km,nearest_worship_m,lat,lon,generated_at
OUT_09082,valid,Small,1,Grocery,0,1,0,0,0,0,0,0,Moderate,1,2.3,0,3,1743.0,0,0,3729.4,1,10,778.7,0,1,2000.0,0,0,3558.8,0,0,4518.3,2,11,562.1,6.892337,80.70478,2026-05-16T15:57:02+00:00
OUT_09083,valid,Medium,2,SMMT,2,0,0,0,0,0,0,1,Moderate,1,2.3,1,8,853.3,0,1,1869.6,1,3,654.2,0,4,1146.2,0,0,6749.5,0,3,2258.2,0,9,1039.1,7.168822,80.712082,2026-05-16T15:57:02+00:00
OUT_09084,valid,Small,1,Grocery,1,1,0,0,0,0,0,0,Moderate,1,2.3,1,7,719.4,0,1,1968.4,1,2,968.7,0,1,1725.5,0,0,4930.1,1,4,769.5,2,6,686.3,7.448682,80.732085,2026-05-16T15:57:02+00:00
OUT_09085,valid,Small,1,Eatery,0,0,0,0,0,1,0,0,Moderate,1,2.3,0,4,1198.8,0,1,2775.6,0,5,1988.4,0,1,2680.2,0,2,2478.8,0,0,3575.1,0,6,1064.8,7.018702,80.758923,2026-05-16T15:57:02+00:00
OUT_09086,valid,Small,1,Grocery,0,1,0,0,0,0,0,0,Moderate,1,2.3,1,6,907.4,0,0,4609.2,0,6,1062.6,0,0,3020.1,0,0,3717.4,0,2,1020.9,0,8,1390.5,6.930596,80.772789,2026-05-16T15:57:02+00:00
OUT_09087,valid,Small,1,Pharmacy,0,0,0,1,0,0,0,0,Moderate,1,2.3,0,5,1462.3,0,0,4039.9,0,2,1488.6,0,1,1820.6,0,1,2725.0,0,1,2992.1,0,8,1241.0,7.011924,80.769158,2026-05-16T15:57:02+00:00
OUT_09088,valid,Small,1,Kiosk,0,0,0,0,1,0,0,0,Moderate,1,2.3,1,4,915.2,0,2,1174.7,0,4,2138.9,0,2,2600.8,0,1,2558.5,0,2,2328.9,0,14,1074.7,7.050643,80.696267,2026-05-16T15:57:02+00:00
OUT_09089,valid,Large,3,Hotel,4,0,1,0,0,0,0,0,Moderate,1,2.3,1,4,454.4,0,2,2505.5,1,4,501.2,0,2,1160.7,0,1,1789.1,0,1,2192.6,2,17,667.6,7.112372,80.538307,2026-05-16T15:57:02+00:00
OUT_09090,valid,Medium,2,Bakery,1,0,0,0,0,0,1,0,Moderate,1,2.3,1,6,231.1,0,1,2020.2,1,1,677.8,0,0,3242.7,0,0,5725.4,1,1,791.0,1,6,861.1,6.892119,80.564804,2026-05-16T15:57:02+00:00
OUT_09091,valid,Medium,2,SMMT,1,0,0,0,0,0,0,1,Moderate,1,2.3,0,5,1678.9,1,3,374.6,0,7,1141.3,1,1,465.6,0,1,2793.1,0,2,2650.2,4,16,414.0,7.186633,80.506282,2026-05-16T15:57:02+00:00
OUT_09092,valid,Small,1,Hotel,0,0,1,0,0,0,0,0,Moderate,1,2.3,0,3,1662.4,0,1,2325.2,1,5,926.5,0,1,1870.4,0,0,6898.5,0,2,1465.9,0,6,1859.7,6.845953,80.744455,2026-05-16T15:57:02+00:00
OUT_09093,valid,Large,3,Grocery,5,1,0,0,0,0,0,0,Moderate,1,2.3,1,7,395.4,1,2,803.0,1,8,433.0,0,1,2828.3,0,0,3181.5,0,3,2344.8,2,17,470.7,7.075831,80.521914,2026-05-16T15:57:02+00:00
OUT_09094,valid,Medium,2,Pharmacy,2,0,0,1,0,0,0,0,Moderate,1,2.3,0,5,1890.7,0,1,2960.8,0,6,1171.2,0,1,1287.7,1,1,883.1,0,5,1563.9,0,7,1055.0,7.195438,80.761472,2026-05-16T15:57:02+00:00
OUT_09095,valid,Medium,2,Grocery,1,1,0,0,0,0,0,0,Moderate,1,2.3,0,8,1359.5,0,0,3325.9,1,5,905.2,0,1,2443.0,0,1,1466.1,1,4,846.7,2,14,84.6,7.233529,80.634724,2026-05-16T15:57:02+00:00
OUT_09096,valid,Medium,2,Eatery,2,0,0,0,0,1,0,0,Moderate,1,2.3,1,6,412.2,1,2,836.1,0,4,1082.1,0,2,1899.1,0,1,2886.2,0,3,1513.5,0,12,1374.7,6.943174,80.506719,2026-05-16T15:57:02+00:00
OUT_09097,valid,Large,3,Kiosk,2,0,0,0,1,0,0,0,Moderate,1,2.3,0,3,2599.3,0,2,1978.9,0,4,1086.8,0,2,1360.1,0,0,3347.4,0,5,2332.1,1,9,416.1,6.984794,80.706225,2026-05-16T15:57:02+00:00
OUT_09098,valid,Small,1,Grocery,0,1,0,0,0,0,0,0,Moderate,1,2.3,1,3,989.0,0,2,1213.5,0,5,1261.2,0,3,1712.7,0,0,5768.5,0,3,2178.2,1,14,839.3,7.416276,80.798194,2026-05-16T15:57:02+00:00
OUT_09099,valid,Medium,2,SMMT,2,0,0,0,0,0,0,1,Moderate,1,2.3,0,4,1398.7,0,4,1589.9,0,10,1012.1,0,1,1095.9,1,1,987.1,0,4,1411.9,1,10,996.4,7.212966,80.552185,2026-05-16T15:57:02+00:00
OUT_09100,valid,Medium,2,Kiosk,2,0,0,0,1,0,0,0,Moderate,1,2.3,0,6,1459.2,0,0,3350.2,0,3,1699.4,0,0,3335.4,0,1,2754.1,1,3,682.2,0,15,1286.1,7.029784,80.661665,2026-05-16T15:57:02+00:00
OUT_09101,valid,Medium,2,Grocery,2,1,0,0,0,0,0,0,Moderate,1,2.3,1,4,275.7,0,0,3063.3,2,4,746.1,0,1,2974.9,0,1,1394.6,0,5,1046.2,1,12,297.1,7.254661,80.624197,2026-05-16T15:57:02+00:00
OUT_09102,valid,Medium,2,SMMT,1,0,0,0,0,0,0,1,Moderate,1,2.3,1,2,598.1,1,2,343.2,1,6,858.1,0,0,5332.0,0,1,2677.7,0,5,1624.5,1,13,747.2,7.23717,80.709237,2026-05-16T15:57:02+00:00
OUT_09103,valid,Small,1,Kiosk,0,0,0,0,1,0,0,0,Moderate,1,2.3,0,3,1809.3,0,2,1835.6,1,6,980.2,0,1,2011.3,0,1,2902.5,0,6,1356.5,4,16,829.2,7.227442,80.616172,2026-05-16T15:57:02+00:00
OUT_09104,valid,Large,3,Grocery,3,1,0,0,0,0,0,0,Moderate,1,2.3,0,0,3325.0,0,1,2899.0,0,1,2215.2,0,2,2395.4,0,0,4962.9,0,2,1637.6,0,7,1041.6,6.815498,80.671426,2026-05-16T15:57:02+00:00
OUT_09105,valid,Small,1,Bakery,1,0,0,0,0,0,1,0,Moderate,1,2.3,0,7,1296.5,0,5,1660.4,0,8,1072.5,0,0,3090.7,0,2,1395.0,0,5,1324.8,1,17,925.2,7.104361,80.575939,2026-05-16T15:57:02+00:00
OUT_09106,valid,Medium,2,Pharmacy,1,0,0,1,0,0,0,0,Moderate,1,2.3,0,5,2186.5,0,1,2082.0,1,7,908.3,0,2,2051.0,1,1,877.4,0,4,1058.9,0,9,1640.9,7.187414,80.763624,2026-05-16T15:57:02+00:00
OUT_09107,valid,Small,1,Bakery,1,0,0,0,0,0,1,0,Moderate,1,2.3,0,5,1530.9,0,5,1896.0,0,3,2642.2,0,2,2000.4,0,2,1621.0,0,2,2011.9,1,17,795.2,7.164915,80.501897,2026-05-16T15:57:02+00:00
OUT_09108,valid,Medium,2,Pharmacy,1,0,0,1,0,0,0,0,Moderate,1,2.3,1,7,872.1,0,2,1683.3,0,1,1258.9,0,3,1137.7,0,1,2011.5,0,1,1865.5,0,5,1291.9,6.957396,80.746819,2026-05-16T15:57:02+00:00
OUT_09109,valid,Small,1,Pharmacy,0,0,0,1,0,0,0,0,Moderate,1,2.3,1,6,909.4,0,3,1628.7,3,5,430.7,1,3,572.8,0,0,3250.0,0,4,1328.5,0,5,2010.3,7.429249,80.628233,2026-05-16T15:57:02+00:00
OUT_09110,valid,Large,3,Bakery,4,0,0,0,0,0,1,0,Moderate,1,2.3,1,6,631.0,0,1,2319.1,1,4,561.6,0,1,1780.7,1,1,527.1,0,3,1728.9,2,11,501.1,6.98992,80.668021,2026-05-16T15:57:02+00:00
OUT_09111,valid,Extra Large,4,Hotel,4,0,1,0,0,0,0,0,Moderate,1,2.3,0,5,1599.5,0,0,4015.9,1,5,500.7,0,1,1205.1,1,2,611.6,0,0,3171.2,0,9,1060.2,6.812839,80.568631,2026-05-16T15:57:02+00:00
OUT_09112,valid,Medium,2,Grocery,2,1,0,0,0,0,0,0,Moderate,1,2.3,1,5,647.9,0,1,1385.9,0,1,1916.2,1,3,440.3,0,0,6334.4,0,1,2351.4,0,9,1734.5,6.874809,80.546086,2026-05-16T15:57:02+00:00
OUT_09113,valid,Small,1,Kiosk,0,0,0,0,1,0,0,0,Moderate,1,2.3,0,5,1197.1,0,1,2842.4,0,6,1396.5,0,2,1746.2,0,2,2018.5,1,4,926.8,4,15,480.5,7.304947,80.6445,2026-05-16T15:57:02+00:00
OUT_09114,valid,Medium,2,Bakery,2,0,0,0,0,0,1,0,Moderate,1,2.3,1,5,244.0,1,1,510.3,1,4,988.7,0,1,1981.7,0,0,7142.8,0,3,1476.5,0,9,1394.3,6.894293,80.763663,2026-05-16T15:57:02+00:00
OUT_09115,valid,Small,1,Bakery,0,0,0,0,0,0,1,0,Moderate,1,2.3,2,7,886.2,0,1,1674.3,1,9,536.4,0,3,2168.3,0,0,3936.2,0,1,1719.4,0,15,1334.9,7.285148,80.545511,2026-05-16T15:57:02+00:00
OUT_09116,valid,Small,1,Pharmacy,2,0,0,1,0,0,0,0,Moderate,1,2.3,0,3,1183.8,0,1,1441.8,1,3,419.1,0,0,4682.3,0,1,2402.2,0,0,3345.8,0,9,1529.8,6.878784,80.600481,2026-05-16T15:57:02+00:00
OUT_09117,valid,Medium,2,Bakery,2,0,0,0,0,0,1,0,Moderate,1,2.3,0,6,2109.8,0,2,2668.8,0,3,1557.6,0,1,1277.3,0,0,5123.5,0,1,1519.4,1,13,976.2,6.927013,80.606869,2026-05-16T15:57:02+00:00
OUT_09118,valid,Small,1,Grocery,0,1,0,0,0,0,0,0,Moderate,1,2.3,1,1,848.9,0,1,2626.6,0,1,1780.0,0,0,4115.4,0,1,1121.7,0,0,3941.8,0,10,2009.8,6.868062,80.675437,2026-05-16T15:57:02+00:00
OUT_09119,valid,Medium,2,Hotel,1,0,1,0,0,0,0,0,Moderate,1,2.3,2,8,551.5,0,0,3135.0,0,3,1552.1,0,2,2072.2,0,0,3064.6,1,5,870.5,2,10,272.6,6.956219,80.524314,2026-05-16T15:57:02+00:00
OUT_09120,valid,Large,3,Hotel,2,0,1,0,0,0,0,0,Moderate,1,2.3,0,6,1301.9,0,4,1152.4,0,3,1538.5,0,2,1301.6,0,0,4296.6,0,3,1863.1,1,8,91.9,6.89234,80.540755,2026-05-16T15:57:02+00:00
OUT_09121,valid,Small,1,Pharmacy,1,0,0,1,0,0,0,0,Moderate,1,2.3,2,10,529.1,0,1,2324.4,0,7,1451.3,0,0,3125.3,0,0,3370.2,1,4,430.8,2,20,527.2,7.437858,80.519023,2026-05-16T15:57:02+00:00
OUT_09122,valid,Large,3,Pharmacy,2,0,0,1,0,0,0,0,Moderate,1,2.3,0,3,1471.4,0,0,3972.5,0,12,1055.3,0,1,1941.0,0,0,3832.1,0,0,4617.9,2,12,558.0,6.893815,80.706909,2026-05-16T15:57:02+00:00
OUT_09123,valid,Medium,2,Kiosk,1,0,0,0,1,0,0,0,Moderate,1,2.3,0,4,1211.6,0,1,2878.8,0,5,1369.1,0,0,3230.3,0,1,1786.2,0,5,1611.1,3,14,679.8,7.231903,80.62762,2026-05-16T15:57:02+00:00
OUT_09124,valid,Small,1,Hotel,1,0,1,0,0,0,0,0,Moderate,1,2.3,1,7,537.4,0,0,3150.2,2,6,327.6,0,0,3226.2,0,1,2676.6,0,4,1993.3,2,15,477.2,7.308456,80.658377,2026-05-16T15:57:02+00:00
OUT_09125,valid,Small,1,Grocery,0,1,0,0,0,0,0,0,Moderate,1,2.3,1,4,989.2,1,1,391.7,1,8,912.5,0,1,1693.3,0,2,1245.3,0,5,2263.2,2,14,275.8,7.458798,80.579409,2026-05-16T15:57:02+00:00
OUT_09126,valid,Small,1,Hotel,0,0,1,0,0,0,0,0,Moderate,1,2.3,1,6,629.7,0,0,3940.3,0,0,3084.8,0,1,1209.2,0,1,2863.2,1,4,746.8,2,6,360.9,7.417006,80.707728,2026-05-16T15:57:02+00:00
OUT_09127,valid,Small,1,Hotel,0,0,1,0,0,0,0,0,Moderate,1,2.3,2,7,115.1,0,1,2533.9,3,6,585.3,0,0,4598.6,0,0,5065.9,0,2,2183.7,1,8,988.0,7.459192,80.671136,2026-05-16T15:57:02+00:00
OUT_09128,valid,Medium,2,Pharmacy,2,0,0,1,0,0,0,0,Moderate,1,2.3,0,4,1866.0,1,2,936.9,0,4,1965.9,0,1,1650.3,0,0,4221.9,0,1,1226.4,5,17,74.1,7.301686,80.711389,2026-05-16T15:57:02+00:00
OUT_09129,valid,Small,1,Hotel,0,0,1,0,0,0,0,0,Moderate,1,2.3,1,7,874.6,1,1,735.1,1,6,516.7,0,1,1356.1,0,0,3265.3,0,1,1171.7,5,15,604.0,7.352348,80.6747,2026-05-16T15:57:02+00:00
OUT_09130,valid,Small,1,SMMT,0,0,0,0,0,0,0,1,Moderate,1,2.3,3,11,506.2,1,1,975.3,1,4,902.4,0,1,2064.0,0,1,2786.8,0,3,1064.5,3,10,134.5,7.090467,80.624188,2026-05-16T15:57:02+00:00
OUT_09131,valid,Medium,2,Hotel,1,0,1,0,0,0,0,0,Moderate,1,2.3,0,4,1534.5,0,3,1742.9,0,4,1906.7,0,1,1176.4,1,1,426.2,0,3,1189.0,3,16,271.2,7.100353,80.542661,2026-05-16T15:57:02+00:00
OUT_09132,valid,Small,1,Hotel,0,0,1,0,0,0,0,0,Moderate,1,2.3,1,3,467.7,0,2,1850.6,1,5,934.0,0,1,2955.3,0,1,2857.9,0,4,1525.0,3,13,546.3,7.221862,80.627293,2026-05-16T15:57:02+00:00
OUT_09133,valid,Small,1,Grocery,0,1,0,0,0,0,0,0,Moderate,1,2.3,2,8,138.8,3,5,884.3,1,10,489.2,0,0,3448.2,0,1,2605.2,1,4,274.9,0,10,1196.0,7.291562,80.584346,2026-05-16T15:57:02+00:00
OUT_09134,valid,Large,3,Eatery,2,0,0,0,0,1,0,0,Moderate,1,2.3,0,5,1714.7,0,0,5172.6,0,8,1148.0,0,1,1991.9,0,0,3104.3,0,2,1912.7,1,8,693.9,6.93676,80.692448,2026-05-16T15:57:02+00:00
OUT_09135,valid,Small,1,Grocery,0,1,0,0,0,0,0,0,Moderate,1,2.3,0,3,1165.3,0,1,1749.0,0,9,1653.7,0,1,2011.7,0,0,3328.3,0,0,4636.1,1,12,792.4,6.896588,80.685896,2026-05-16T15:57:02+00:00
OUT_09136,valid,Small,1,Hotel,0,0,1,0,0,0,0,0,Moderate,1,2.3,0,1,2251.3,0,0,3609.2,0,5,2100.0,0,1,2982.0,0,2,2151.2,0,4,1616.5,3,7,413.9,7.18832,80.788023,2026-05-16T15:57:02+00:00
OUT_09137,valid,Small,1,Hotel,0,0,1,0,0,0,0,0,Moderate,1,2.3,1,5,399.8,0,1,2475.1,0,1,1411.4,0,2,1451.4,0,1,2529.9,0,3,1115.3,0,4,1598.4,6.831033,80.616728,2026-05-16T15:57:02+00:00
OUT_09138,valid,Small,1,Pharmacy,0,0,0,1,0,0,0,0,Moderate,1,2.3,1,9,54.7,0,1,2777.5,0,5,1602.3,1,4,798.4,0,4,1548.6,1,5,953.6,1,8,235.2,7.375446,80.568443,2026-05-16T15:57:02+00:00
OUT_09139,valid,Medium,2,Pharmacy,1,0,0,1,0,0,0,0,Moderate,1,2.3,0,9,1088.4,0,2,2032.5,0,5,1551.3,1,3,940.2,0,0,4523.0,0,3,1806.0,1,9,963.6,7.160084,80.745233,2026-05-16T15:57:02+00:00
OUT_09140,valid,Small,1,Kiosk,0,0,0,0,1,0,0,0,Moderate,1,2.3,0,7,1322.9,0,6,1061.4,1,7,885.7,0,1,1611.6,0,0,3601.2,1,5,419.3,0,9,1716.0,7.306552,80.596026,2026-05-16T15:57:02+00:00
OUT_09141,valid,Small,1,Hotel,1,0,1,0,0,0,0,0,Moderate,1,2.3,2,5,682.8,0,2,1610.8,1,5,901.4,0,0,3440.2,0,0,4360.5,0,1,2846.8,1,4,170.7,7.46952,80.672413,2026-05-16T15:57:02+00:00
OUT_09142,valid,Medium,2,Eatery,2,0,0,0,0,1,0,0,Moderate,1,2.3,0,10,1574.5,0,2,1089.6,1,7,179.3,0,2,1497.8,0,1,2635.1,0,4,1954.4,1,19,701.7,7.478135,80.506695,2026-05-16T15:57:02+00:00
OUT_09143,valid,Medium,2,Eatery,1,0,0,0,0,1,0,0,Moderate,1,2.3,1,7,51.6,0,3,1309.1,1,5,564.3,0,1,1718.5,0,0,6210.8,0,3,1468.6,2,8,393.8,7.139978,80.751934,2026-05-16T15:57:02+00:00
OUT_09144,valid,Small,1,Kiosk,0,0,0,0,1,0,0,0,Moderate,1,2.3,0,7,1654.6,0,1,2783.3,0,2,1046.2,0,0,3758.2,0,0,8296.2,1,4,807.0,1,9,953.1,7.479645,80.763351,2026-05-16T15:57:02+00:00
OUT_09145,valid,Small,1,Bakery,2,0,0,0,0,0,1,0,Moderate,1,2.3,0,7,1454.0,0,0,5080.9,0,3,1856.5,0,2,2301.6,0,2,2695.1,0,2,1560.7,2,7,402.3,6.818548,80.550513,2026-05-16T15:57:02+00:00
OUT_09146,valid,Medium,2,SMMT,1,0,0,0,0,0,0,1,Moderate,1,2.3,1,6,547.9,0,2,1129.5,1,4,644.3,0,1,2660.2,0,0,3560.2,1,2,684.4,1,6,796.0,7.149253,80.561562,2026-05-16T15:57:02+00:00
OUT_09147,valid,Small,1,Pharmacy,0,0,0,1,0,0,0,0,Moderate,1,2.3,1,1,456.7,0,2,2093.0,1,5,611.8,0,1,1548.6,0,2,1470.0,0,2,1091.2,1,20,897.7,7.176767,80.518425,2026-05-16T15:57:02+00:00
OUT_09148,valid,Small,1,Grocery,0,1,0,0,0,0,0,0,Moderate,1,2.3,0,2,1891.7,1,3,851.7,0,0,3123.3,0,1,1206.4,0,0,3676.7,0,3,1456.5,0,8,1727.0,6.836092,80.69806,2026-05-16T15:57:02+00:00
OUT_09149,valid,Small,1,Hotel,0,0,1,0,0,0,0,0,Moderate,1,2.3,1,3,643.3,0,2,1578.6,1,5,751.2,0,1,2791.2,0,0,3121.1,0,3,1275.2,3,14,605.2,7.219749,80.626054,2026-05-16T15:57:02+00:00
OUT_09150,valid,Small,1,Hotel,1,0,1,0,0,0,0,0,Moderate,1,2.3,0,7,1043.4,1,1,969.9,0,2,1974.0,0,1,1376.8,0,1,1650.3,0,2,1768.0,1,11,657.3,7.356172,80.762767,2026-05-16T15:57:02+00:00
OUT_09151,valid,Large,3,Eatery,5,0,0,0,0,1,0,0,Moderate,1,2.3,0,8,1303.0,0,2,2361.3,0,3,2387.7,0,3,1119.1,0,1,1889.0,1,2,827.4,1,14,741.1,7.387062,80.639568,2026-05-16T15:57:02+00:00
OUT_09152,valid,Small,1,SMMT,0,0,0,0,0,0,0,1,Moderate,1,2.3,1,3,441.0,1,5,470.8,1,6,266.4,0,0,4025.5,0,1,1148.1,0,3,1568.0,0,9,1070.5,7.064316,80.794464,2026-05-16T15:57:02+00:00
OUT_09153,valid,Small,1,Kiosk,0,0,0,0,1,0,0,0,Moderate,1,2.3,3,8,567.4,0,0,3675.9,0,3,1576.5,0,3,1112.9,0,0,3894.6,0,6,1143.5,2,10,152.7,7.416499,80.763516,2026-05-16T15:57:02+00:00
OUT_09154,valid,Medium,2,Hotel,2,0,1,0,0,0,0,0,Moderate,1,2.3,1,8,623.5,0,0,3390.4,0,5,1031.1,0,1,1627.1,0,0,3491.5,0,4,1492.4,1,12,917.4,7.220053,80.650677,2026-05-16T15:57:02+00:00
OUT_09155,valid,Small,1,Grocery,0,1,0,0,0,0,0,0,Moderate,1,2.3,0,5,1633.8,1,2,867.1,0,8,1143.2,0,1,1378.2,0,1,2354.6,0,0,3416.7,4,17,534.1,7.194831,80.506748,2026-05-16T15:57:02+00:00
OUT_09156,valid,Small,1,Pharmacy,1,0,0,1,0,0,0,0,Moderate,1,2.3,1,8,636.5,0,0,3356.2,0,3,1899.5,0,1,2835.4,0,0,3880.9,0,4,1283.2,2,7,676.8,7.412695,80.69344,2026-05-16T15:57:02+00:00
OUT_09157,valid,Small,1,Kiosk,1,0,0,0,1,0,0,0,Moderate,1,2.3,0,8,1624.4,1,2,552.7,0,3,2095.6,0,0,3432.1,0,0,5337.4,0,1,1638.6,3,16,727.0,7.324566,80.708593,2026-05-16T15:57:02+00:00
OUT_09158,valid,Medium,2,SMMT,1,0,0,0,0,0,0,1,Moderate,1,2.3,0,2,1963.2,0,0,3588.8,0,2,2345.5,0,1,2568.6,0,0,7962.7,0,3,1836.2,0,1,1815.9,6.8751,80.78866,2026-05-16T15:57:02+00:00
OUT_09159,valid,Medium,2,Kiosk,2,0,0,0,1,0,0,0,Moderate,1,2.3,0,5,1187.5,0,0,4037.9,0,5,1556.3,0,0,3352.3,0,1,2743.4,0,0,3101.7,0,5,1959.4,7.287105,80.792551,2026-05-16T15:57:02+00:00
OUT_09160,valid,Small,1,Eatery,1,0,0,0,0,1,0,0,Moderate,1,2.3,2,7,394.4,0,2,1560.5,1,6,183.2,0,0,3374.2,0,1,2861.8,2,2,393.4,1,5,305.9,7.14284,80.561491,2026-05-16T15:57:02+00:00
OUT_09161,valid,Small,1,Bakery,0,0,0,0,0,0,1,0,Moderate,1,2.3,1,6,300.7,0,4,1661.9,1,4,875.1,0,0,3823.9,0,1,2608.3,0,1,1549.3,0,11,1482.4,7.097908,80.675857,2026-05-16T15:57:02+00:00
OUT_09162,valid,Small,1,Eatery,0,0,0,0,0,1,0,0,Moderate,1,2.3,2,10,712.4,0,1,2872.8,0,5,1641.8,0,1,1921.8,0,1,2326.9,0,3,1513.5,3,15,621.0,7.487204,80.577913,2026-05-16T15:57:02+00:00
OUT_09163,valid,Small,1,Grocery,1,1,0,0,0,0,0,0,Moderate,1,2.3,0,1,2621.1,0,2,1815.8,0,4,1456.6,0,1,2529.8,0,1,2191.0,0,1,1648.9,2,12,566.6,7.100996,80.5223,2026-05-16T15:57:02+00:00
OUT_09164,valid,Medium,2,Bakery,2,0,0,0,0,0,1,0,Moderate,1,2.3,1,6,486.0,0,1,1455.8,0,4,1098.3,0,3,1810.1,0,0,4902.1,0,2,1385.2,1,8,969.9,7.17379,80.69025,2026-05-16T15:57:02+00:00
OUT_09165,valid,Medium,2,Pharmacy,2,0,0,1,0,0,0,0,Moderate,1,2.3,0,6,1036.0,0,2,2535.4,1,3,629.0,0,0,3467.4,0,0,7844.7,0,3,2195.5,1,7,910.6,7.470787,80.754306,2026-05-16T15:57:02+00:00
OUT_09166,valid,Small,1,SMMT,0,0,0,0,0,0,0,1,Moderate,1,2.3,2,8,701.7,0,1,2558.1,0,5,1455.4,0,4,1421.1,0,0,5496.9,0,2,2641.2,3,8,488.2,7.16295,80.72966,2026-05-16T15:57:02+00:00
OUT_09167,valid,Medium,2,Eatery,2,0,0,0,0,1,0,0,Moderate,1,2.3,0,4,1837.1,1,2,787.8,0,4,1880.5,0,1,2132.6,0,0,4654.1,1,1,596.2,3,13,600.8,7.3065,80.708289,2026-05-16T15:57:02+00:00
OUT_09168,valid,Small,1,Hotel,1,0,1,0,0,0,0,0,Moderate,1,2.3,0,4,1413.0,0,0,3009.6,0,4,1067.8,0,1,2960.7,0,0,3338.9,0,3,1362.7,0,8,1208.9,7.151832,80.663979,2026-05-16T15:57:02+00:00
OUT_09169,valid,Small,1,Kiosk,0,0,0,0,1,0,0,0,Moderate,1,2.3,0,4,1510.1,0,1,1692.8,0,5,1866.0,1,1,896.5,0,1,2547.5,0,3,1621.3,0,13,1304.2,7.186331,80.666388,2026-05-16T15:57:02+00:00
OUT_09170,valid,Large,3,Pharmacy,2,0,0,1,0,0,0,0,Moderate,1,2.3,1,10,869.1,1,1,630.0,2,11,788.9,0,0,4063.7,0,0,3268.1,0,6,1179.4,1,16,663.3,7.039714,80.536905,2026-05-16T15:57:02+00:00
OUT_09171,valid,Small,1,Bakery,0,0,0,0,0,0,1,0,Moderate,1,2.3,1,5,302.2,0,3,2313.9,1,5,520.4,0,0,3155.5,0,0,4576.3,0,4,1377.9,2,16,675.2,7.301166,80.50591,2026-05-16T15:57:02+00:00
OUT_09172,valid,Medium,2,Grocery,2,1,0,0,0,0,0,0,Moderate,1,2.3,0,10,1277.6,0,1,2345.0,2,9,522.1,0,2,1347.3,1,2,432.1,0,1,2080.2,3,17,230.7,7.385703,80.518802,2026-05-16T15:57:02+00:00
OUT_09173,valid,Small,1,Grocery,0,1,0,0,0,0,0,0,Moderate,1,2.3,0,10,1193.3,0,1,2621.5,2,10,633.9,0,1,1426.5,0,1,1361.8,1,5,909.8,4,24,508.5,7.456302,80.523303,2026-05-16T15:57:02+00:00
OUT_09174,valid,Medium,2,SMMT,2,0,0,0,0,0,0,1,Moderate,1,2.3,0,3,2199.7,0,2,1496.5,0,5,1460.1,0,1,2846.0,0,1,2770.2,0,0,4669.5,2,8,652.9,7.032825,80.742112,2026-05-16T15:57:02+00:00
OUT_09175,valid,Medium,2,Pharmacy,1,0,0,1,0,0,0,0,Moderate,1,2.3,1,7,980.9,0,0,4090.8,1,9,769.7,1,2,312.8,0,0,3173.8,0,2,2607.3,1,9,623.9,6.933709,80.707889,2026-05-16T15:57:02+00:00
OUT_09176,valid,Small,1,Grocery,0,1,0,0,0,0,0,0,Moderate,1,2.3,0,4,2458.5,1,2,996.3,0,4,1689.3,0,1,2913.1,0,1,1699.3,1,1,956.5,3,14,418.0,7.094766,80.526386,2026-05-16T15:57:02+00:00
OUT_09177,valid,Small,1,Hotel,0,0,1,0,0,0,0,0,Moderate,1,2.3,1,10,340.7,0,1,2739.4,1,6,911.8,0,1,2310.4,0,0,3366.2,1,4,774.7,3,21,519.8,7.441674,80.512655,2026-05-16T15:57:02+00:00
OUT_09178,valid,Small,1,Eatery,1,0,0,0,0,1,0,0,Moderate,1,2.3,1,7,665.8,0,1,1590.7,0,4,1504.1,0,1,1164.9,0,5,1218.0,0,6,1051.9,1,10,836.0,7.37618,80.584569,2026-05-16T15:57:02+00:00
OUT_09179,valid,Small,1,Pharmacy,0,0,0,1,0,0,0,0,Moderate,1,2.3,0,4,1090.0,0,0,3567.2,0,5,1645.8,0,0,3495.4,0,1,1212.1,0,2,2499.2,0,7,1782.5,6.971707,80.692029,2026-05-16T15:57:02+00:00
OUT_09180,valid,Medium,2,Kiosk,1,0,0,0,1,0,0,0,Moderate,1,2.3,2,6,558.5,0,1,2489.6,0,3,1570.9,0,1,2584.9,0,0,4443.5,1,6,549.6,1,13,841.3,7.197742,80.679545,2026-05-16T15:57:02+00:00
OUT_09181,valid,Medium,2,Pharmacy,2,0,0,1,0,0,0,0,Moderate,1,2.3,0,3,1213.0,0,3,1432.6,1,4,802.3,0,0,3094.8,0,1,1448.6,0,1,2489.2,3,11,359.4,7.293708,80.760184,2026-05-16T15:57:02+00:00
OUT_09182,valid,Medium,2,Grocery,2,1,0,0,0,0,0,0,Moderate,1,2.3,1,5,731.6,0,1,1405.3,2,8,502.3,0,1,1707.8,1,2,581.0,0,5,2208.6,3,15,721.9,7.115154,80.562667,2026-05-16T15:57:02+00:00
